Transaction Key;Transaction ID;Customer ID;Location;Payment Method;Category;Item;Quantity;Unit Price;Unit_Cost;Discount_Rate;Total_Recalc;Gross_Profit_After_Discount;Gross_Margin_%;Customer Age;Tenure (Years);Price_vs_Cost_Flag;Pre_Discount_Total;Discount_Zero_Flag;Total Spent;Date;Future_Date_Flag;Pre_Recalc;Gross_Profit;Year;Month;Week;Membership Level;Region;Province/State;Log_Total_Recalc;Month_Year;;
TXN_927640_20240912;TXN_927640;CUST_0193;Online;Credit Card;Food;Pasta Pack;6;10,58;7,38;0,000;63,48;19,20;0,30;35;9,8;OK;63,48;No Discount;63,48;12/9/24;OK;63,48;19,20;2024;09;37;Standard;West;AZ;1,80;Sep-2024;;
TXN_663908_20240826;TXN_663908;CUST_0883;In-store;Credit Card;Food;Cereal Box;5;7,51;4,09;0,000;37,55;17,10;0,46;20;3,8;OK;37,55;No Discount;37,55;26/8/24;OK;37,55;17,10;2024;08;35;Standard;West;AZ;1,57;Aug-2024;;
TXN_853469_20250224;TXN_853469;CUST_0926;In-store;Cash;Food;Cooking Oil Bottle;2;3,88;3,02;0,000;7,76;1,72;0,22;70;5,4;OK;7,76;No Discount;7,76;24/2/25;OK;7,76;1,72;2025;02;9;Standard;West;CA;0,89;Feb-2025;;
TXN_103939_20240826;TXN_103939;CUST_0036;In-store;Cash;Food;Cooking Oil Bottle;7;3,88;2,93;0,000;27,16;6,65;0,24;56;3,5;OK;27,16;No Discount;27,16;26/8/24;OK;27,16;6,65;2024;08;35;Standard;West;NV;1,43;Aug-2024;;
TXN_314820_20230409;TXN_314820;CUST_0554;In-store;Credit Card;Food;Canned Beans;16;11,83;7,61;0,034;182,84;61,08;0,33;31;0,8;OK;189,28;Discounted;182,84;9/4/23;OK;189,28;67,52;2023;04;15;Standard;Midwest;IL;2,26;Apr-2023;;
TXN_923707_20240609;TXN_923707;CUST_0746;Online;Credit Card;Food;Canned Beans;5;11,83;6,28;0,000;59,15;27,75;0,47;45;8,2;OK;59,15;No Discount;59,15;9/6/24;OK;59,15;27,75;2024;06;24;Standard;Northeast;PA;1,77;Jun-2024;;
TXN_620873_20250708;TXN_620873;CUST_0384;In-store;Cash;Food;Cooking Oil Bottle;5;3,88;2,60;0,000;19,40;6,40;0,33;67;3,3;OK;19,40;No Discount;19,40;8/7/25;OK;19,40;6,40;2025;07;28;Standard;Midwest;IL;1,29;Jul-2025;;
TXN_314372_20240302;TXN_314372;CUST_0536;Online;Credit Card;Food;Pasta Pack;13;10,58;7,05;0,043;131,63;39,98;0,30;66;4,9;OK;137,54;Discounted;131,63;2/3/24;OK;137,54;45,89;2024;03;9;Platinum;West;CA;2,12;Mar-2024;;
TXN_727124_20230921;TXN_727124;CUST_0423;In-store;Credit Card;Food;Canned Beans;10;11,83;8,11;0,042;113,33;32,23;0,28;24;8,9;OK;118,30;Discounted;113,33;21/9/23;OK;118,30;37,20;2023;09;38;Standard;South;NC;2,05;Sep-2023;;
TXN_804722_20231118;TXN_804722;CUST_0038;In-store;Credit Card;Food;Cooking Oil Bottle;10;3,88;2,37;0,000;38,80;15,10;0,39;47;5,4;OK;38,80;No Discount;38,80;18/11/23;OK;38,80;15,10;2023;11;46;Standard;South;NC;1,59;Nov-2023;;
TXN_207940_20230517;TXN_207940;CUST_0160;In-store;Credit Card;Food;Cereal Box;17;7,51;6,62;0,045;121,92;9,38;0,08;31;6,7;OK;127,67;Discounted;121,92;17/5/23;OK;127,67;15,13;2023;05;20;Gold;South;TN;2,09;May-2023;;
TXN_408543_20240413;TXN_408543;CUST_0767;In-store;Credit Card;Food;Canned Beans;13;11,83;5,96;0,046;146,72;69,24;0,47;56;8,6;OK;153,79;Discounted;146,72;13/4/24;OK;153,79;76,31;2024;04;15;Standard;West;WA;2,17;Apr-2024;;
TXN_576909_20250920;TXN_576909;CUST_0698;In-store;Cash;Food;Rice Bag;24;11,77;9,89;0,038;271,75;34,39;0,13;59;4,0;OK;282,48;Discounted;271,75;20/9/25;OK;282,48;45,12;2025;09;38;Standard;South;TX;2,43;Sep-2025;;
TXN_608614_20250523;TXN_608614;CUST_0566;In-store;Credit Card;Food;Cereal Box;5;7,51;5,46;0,000;37,55;10,25;0,27;47;8,9;OK;37,55;No Discount;37,55;23/5/25;OK;37,55;10,25;2025;05;21;Platinum;South;TX;1,57;May-2025;;
TXN_684659_20230614;TXN_684659;CUST_0928;In-store;Credit Card;Food;Cooking Oil Bottle;19;3,88;2,75;0,000;73,72;21,47;0,29;42;3,9;OK;73,72;No Discount;73,72;14/6/23;OK;73,72;21,47;2023;06;24;Standard;West;CO;1,87;Jun-2023;;
TXN_488930_20230515;TXN_488930;CUST_0765;In-store;Cash;Food;Canned Beans;12;11,83;10,09;0,044;135,71;14,63;0,11;34;3,2;OK;141,96;Discounted;135,71;15/5/23;OK;141,96;20,88;2023;05;20;Standard;South;TX;2,13;May-2023;;
TXN_288119_20250917;TXN_288119;CUST_0844;In-store;Credit Card;Food;Canned Beans;7;11,83;7,00;0,000;82,81;33,81;0,41;65;8,4;OK;82,81;No Discount;82,81;17/9/25;OK;82,81;33,81;2025;09;38;Standard;Northeast;NY;1,92;Sep-2025;;
TXN_680158_20231103;TXN_680158;CUST_0266;In-store;Credit Card;Food;Pasta Pack;31;10,58;5,98;0,050;311,58;126,20;0,41;67;2,0;OK;327,98;Discounted;311,58;3/11/23;OK;327,98;142,60;2023;11;44;Standard;West;OR;2,49;Nov-2023;;
TXN_604852_20240521;TXN_604852;CUST_0057;In-store;Credit Card;Food;Cooking Oil Bottle;27;3,88;1,99;0,049;99,63;45,90;0,46;40;7,8;OK;104,76;Discounted;99,63;21/5/24;OK;104,76;51,03;2024;05;21;Platinum;West;AZ;2,00;May-2024;;
TXN_528202_20241110;TXN_528202;CUST_0204;In-store;Digital Wallet;Food;Rice Bag;7;11,77;10,59;0,000;82,39;8,26;0,10;50;6,9;OK;82,39;No Discount;82,39;10/11/24;OK;82,39;8,26;2024;11;46;Standard;Northeast;NY;1,92;Nov-2024;;
TXN_888124_20240328;TXN_888124;CUST_0845;Online;Digital Wallet;Food;Cooking Oil Bottle;26;3,88;2,33;0,052;95,63;35,05;0,37;42;2,6;OK;100,88;Discounted;95,63;28/3/24;OK;100,88;40,30;2024;03;13;Platinum;South;TX;1,98;Mar-2024;;
TXN_507724_20240913;TXN_507724;CUST_0079;Online;Digital Wallet;Food;Canned Beans;31;11,83;6,39;0,044;350,59;152,50;0,43;51;1,3;OK;366,73;Discounted;350,59;13/9/24;OK;366,73;168,64;2024;09;37;Standard;Midwest;IL;2,54;Sep-2024;;
TXN_811174_20231025;TXN_811174;CUST_0764;In-store;Credit Card;Food;Canned Beans;19;11,83;9,78;0,043;215,10;29,28;0,14;48;0,4;OK;224,77;Discounted;215,10;25/10/23;OK;224,77;38,95;2023;10;43;Standard;South;GA;2,33;Oct-2023;;
TXN_261610_20230625;TXN_261610;CUST_0382;Online;Credit Card;Food;Rice Bag;13;11,77;10,50;0,034;147,81;11,31;0,08;33;1,4;OK;153,01;Discounted;147,81;25/6/23;OK;153,01;16,51;2023;06;26;Standard;Northeast;NY;2,17;Jun-2023;;
TXN_633295_20240526;TXN_633295;CUST_0030;In-store;Credit Card;Food;Cereal Box;3;7,51;6,65;0,000;22,53;2,58;0,11;27;2,1;OK;22,53;No Discount;22,53;26/5/24;OK;22,53;2,58;2024;05;22;Standard;Western Canada;AB;1,35;May-2024;;
TXN_978670_20250423;TXN_978670;CUST_0821;In-store;Cash;Food;Cooking Oil Bottle;10;3,88;2,94;0,000;38,80;9,40;0,24;65;0,9;OK;38,80;No Discount;38,80;23/4/25;OK;38,80;9,40;2025;04;17;Standard;South;GA;1,59;Apr-2025;;
TXN_590711_20240523;TXN_590711;CUST_0589;In-store;Credit Card;Food;Cooking Oil Bottle;6;3,88;2,06;0,000;23,28;10,92;0,47;56;9,5;OK;23,28;No Discount;23,28;23/5/24;OK;23,28;10,92;2024;05;21;Standard;West;WA;1,37;May-2024;;
TXN_536520_20240910;TXN_536520;CUST_0243;In-store;Credit Card;Food;Cooking Oil Bottle;6;3,88;2,96;0,000;23,28;5,52;0,24;37;6,1;OK;23,28;No Discount;23,28;10/9/24;OK;23,28;5,52;2024;09;37;Standard;Northeast;NY;1,37;Sep-2024;;
TXN_936845_20250816;TXN_936845;CUST_0688;Online;Credit Card;Food;Pasta Pack;19;10,58;6,97;0,042;192,58;60,15;0,31;61;3,4;OK;201,02;Discounted;192,58;16/8/25;OK;201,02;68,59;2025;08;33;Standard;South;FL;2,28;Aug-2025;;
TXN_899020_20230612;TXN_899020;CUST_0811;In-store;Credit Card;Food;Rice Bag;16;11,77;8,99;0,031;182,48;38,64;0,21;50;3,3;OK;188,32;Discounted;182,48;12/6/23;OK;188,32;44,48;2023;06;24;Standard;South;FL;2,26;Jun-2023;;
TXN_938101_20240414;TXN_938101;CUST_0129;In-store;Cash;Food;Cereal Box;4;7,51;6,71;0,000;30,04;3,20;0,11;25;0,7;OK;30,04;No Discount;30,04;14/4/24;OK;30,04;3,20;2024;04;16;Standard;Midwest;IL;1,48;Apr-2024;;
TXN_200121_20240603;TXN_200121;CUST_0594;In-store;Credit Card;Food;Cooking Oil Bottle;9;3,88;2,36;0,000;34,92;13,68;0,39;25;9,5;OK;34,92;No Discount;34,92;3/6/24;OK;34,92;13,68;2024;06;23;Standard;West;CA;1,54;Jun-2024;;
TXN_441385_20231116;TXN_441385;CUST_0295;Online;Credit Card;Food;Cereal Box;33;7,51;5,35;0,047;236,18;59,63;0,25;66;6,5;OK;247,83;Discounted;236,18;16/11/23;OK;247,83;71,28;2023;11;46;Standard;South;TX;2,37;Nov-2023;;
TXN_527158_20250523;TXN_527158;CUST_0908;In-store;Cash;Food;Cereal Box;18;7,51;5,15;0,039;129,91;37,21;0,29;57;6,2;OK;135,18;Discounted;129,91;23/5/25;OK;135,18;42,48;2025;05;21;Standard;Northeast;MD;2,11;May-2025;;
TXN_748487_20230827;TXN_748487;CUST_0178;In-store;Cash;Food;Cereal Box;10;7,51;5,42;0,000;75,10;20,90;0,28;53;6,8;OK;75,10;No Discount;75,10;27/8/23;OK;75,10;20,90;2023;08;35;Gold;West;CA;1,88;Aug-2023;;
TXN_239157_20240417;TXN_239157;CUST_0393;Online;Credit Card;Food;Canned Beans;11;11,83;8,40;0,040;124,92;32,52;0,26;64;7,4;OK;130,13;Discounted;124,92;17/4/24;OK;130,13;37,73;2024;04;16;Standard;West;AZ;2,10;Apr-2024;;
TXN_783701_20230617;TXN_783701;CUST_0433;In-store;Cash;Food;Cooking Oil Bottle;20;3,88;2,83;0,000;77,60;21,00;0,27;65;3,9;OK;77,60;No Discount;77,60;17/6/23;OK;77,60;21,00;2023;06;24;Gold;Northeast;NY;1,89;Jun-2023;;
TXN_415345_20230501;TXN_415345;CUST_0644;In-store;Cash;Food;Cooking Oil Bottle;18;3,88;2,79;0,000;69,84;19,62;0,28;26;1,5;OK;69,84;No Discount;69,84;1/5/23;OK;69,84;19,62;2023;05;18;Platinum;Eastern Canada;ON;1,84;May-2023;;
TXN_306125_20230709;TXN_306125;CUST_0376;In-store;Cash;Food;Cooking Oil Bottle;15;3,88;2,16;0,000;58,20;25,80;0,44;20;6,5;OK;58,20;No Discount;58,20;9/7/23;OK;58,20;25,80;2023;07;28;Standard;Northeast;MD;1,76;Jul-2023;;
TXN_964345_20230304;TXN_964345;CUST_0219;In-store;Credit Card;Food;Rice Bag;34;11,77;7,12;0,029;388,57;146,49;0,38;44;9,9;OK;400,18;Discounted;388,57;4/3/23;OK;400,18;158,10;2023;03;9;Standard;Eastern Canada;ON;2,59;Mar-2023;;
TXN_423628_20250906;TXN_423628;CUST_0767;Online;Credit Card;Food;Pasta Pack;8;10,58;5,97;0,000;84,64;36,88;0,44;56;8,6;OK;84,64;No Discount;84,64;6/9/25;OK;84,64;36,88;2025;09;36;Standard;West;WA;1,93;Sep-2025;;
TXN_150820_20250720;TXN_150820;CUST_0604;In-store;Cash;Food;Pasta Pack;11;10,58;6,50;0,033;112,54;41,04;0,36;64;1,5;OK;116,38;Discounted;112,54;20/7/25;OK;116,38;44,88;2025;07;30;Standard;West;CA;2,05;Jul-2025;;
TXN_692797_20250508;TXN_692797;CUST_0024;In-store;Credit Card;Food;Pasta Pack;25;10,58;8,33;0,038;254,45;46,20;0,18;27;4,0;OK;264,50;Discounted;254,45;8/5/25;OK;264,50;56,25;2025;05;19;Standard;West;AZ;2,41;May-2025;;
TXN_571514_20250702;TXN_571514;CUST_0580;In-store;Cash;Food;Pasta Pack;5;10,58;9,34;0,000;52,90;6,20;0,12;22;6,5;OK;52,90;No Discount;52,90;2/7/25;OK;52,90;6,20;2025;07;27;Gold;South;TX;1,72;Jul-2025;;
TXN_415330_20230821;TXN_415330;CUST_0444;Online;Credit Card;Food;Canned Beans;16;11,83;6,96;0,048;180,19;68,83;0,38;51;5,1;OK;189,28;Discounted;180,19;21/8/23;OK;189,28;77,92;2023;08;34;Standard;Northeast;DC;2,26;Aug-2023;;
TXN_169412_20250725;TXN_169412;CUST_0254;Online;Credit Card;Food;Rice Bag;16;11,77;7,49;0,033;182,11;62,27;0,34;44;7,3;OK;188,32;Discounted;182,11;25/7/25;OK;188,32;68,48;2025;07;30;Standard;West;WA;2,26;Jul-2025;;
TXN_377973_20230721;TXN_377973;CUST_0668;In-store;Cash;Food;Rice Bag;9;11,77;8,62;0,037;102,01;24,43;0,24;62;9,5;OK;105,93;Discounted;102,01;21/7/23;OK;105,93;28,35;2023;07;29;Standard;South;TX;2,01;Jul-2023;;
TXN_659254_20240511;TXN_659254;CUST_0692;In-store;Digital Wallet;Food;Canned Beans;25;11,83;8,24;0,059;278,30;72,30;0,26;43;7,9;OK;295,75;Discounted;278,30;11/5/24;OK;295,75;89,75;2024;05;19;Platinum;South;TN;2,44;May-2024;;
TXN_745698_20230602;TXN_745698;CUST_0916;In-store;Cash;Food;Cooking Oil Bottle;10;3,88;2,93;0,000;38,80;9,50;0,24;66;2,0;OK;38,80;No Discount;38,80;2/6/23;OK;38,80;9,50;2023;06;22;Standard;South;GA;1,59;Jun-2023;;
TXN_208818_20230714;TXN_208818;CUST_0319;Online;Credit Card;Food;Canned Beans;12;11,83;7,57;0,045;135,57;44,73;0,33;64;6,7;OK;141,96;Discounted;135,57;14/7/23;OK;141,96;51,12;2023;07;28;Standard;South;TX;2,13;Jul-2023;;
TXN_984613_20250704;TXN_984613;CUST_0733;Online;Digital Wallet;Food;Pasta Pack;11;10,58;5,52;0,033;112,54;51,82;0,46;62;1,5;OK;116,38;Discounted;112,54;4/7/25;OK;116,38;55,66;2025;07;27;Standard;Eastern Canada;ON;2,05;Jul-2025;;
TXN_176319_20251015;TXN_176319;CUST_0865;In-store;Credit Card;Food;Rice Bag;11;11,77;7,78;0,040;124,29;38,71;0,31;39;4,8;OK;129,47;Discounted;124,29;15/10/25;OK;129,47;43,89;2025;10;42;Platinum;West;CA;2,09;Oct-2025;;
TXN_536860_20240518;TXN_536860;CUST_0542;Online;Credit Card;Food;Canned Beans;6;11,83;7,42;0,000;70,98;26,46;0,37;23;3,0;OK;70,98;No Discount;70,98;18/5/24;OK;70,98;26,46;2024;05;20;Standard;Midwest;MI;1,85;May-2024;;
TXN_864344_20250918;TXN_864344;CUST_0451;In-store;Cash;Food;Pasta Pack;9;10,58;7,26;0,000;95,22;29,88;0,31;22;6,0;OK;95,22;No Discount;95,22;18/9/25;OK;95,22;29,88;2025;09;38;Standard;South;TX;1,98;Sep-2025;;
TXN_317089_20230518;TXN_317089;CUST_0659;In-store;Cash;Food;Pasta Pack;5;10,58;7,10;0,000;52,90;17,40;0,33;21;5,5;OK;52,90;No Discount;52,90;18/5/23;OK;52,90;17,40;2023;05;20;Platinum;South;NC;1,72;May-2023;;
TXN_302106_20250827;TXN_302106;CUST_0149;In-store;Cash;Food;Cereal Box;24;7,51;6,05;0,051;171,05;25,85;0,15;38;5,2;OK;180,24;Discounted;171,05;27/8/25;OK;180,24;35,04;2025;08;35;Platinum;Northeast;PA;2,23;Aug-2025;;
TXN_395541_20231215;TXN_395541;CUST_0424;Online;Digital Wallet;Food;Cooking Oil Bottle;9;3,88;2,82;0,000;34,92;9,54;0,27;48;0,5;OK;34,92;No Discount;34,92;15/12/23;OK;34,92;9,54;2023;12;50;Standard;Northeast;MD;1,54;Dec-2023;;
TXN_972537_20241104;TXN_972537;CUST_0277;Online;Credit Card;Food;Cooking Oil Bottle;11;3,88;2,19;0,000;42,68;18,59;0,44;45;1,8;OK;42,68;No Discount;42,68;4/11/24;OK;42,68;18,59;2024;11;45;Standard;Northeast;DC;1,63;Nov-2024;;
TXN_239924_20240223;TXN_239924;CUST_0340;Online;Digital Wallet;Food;Cooking Oil Bottle;11;3,88;2,73;0,000;42,68;12,65;0,30;66;5,0;OK;42,68;No Discount;42,68;23/2/24;OK;42,68;12,65;2024;02;8;Standard;South;NC;1,63;Feb-2024;;
TXN_706237_20240519;TXN_706237;CUST_0768;In-store;Cash;Food;Rice Bag;42;11,77;10,23;0,031;479,02;49,36;0,10;47;6,7;OK;494,34;Discounted;479,02;19/5/24;OK;494,34;64,68;2024;05;21;Standard;Western Canada;AB;2,68;May-2024;;
TXN_862995_20230215;TXN_862995;CUST_0311;In-store;Cash;Food;Rice Bag;15;11,77;6,94;0,042;169,13;65,03;0,38;36;0,5;OK;176,55;Discounted;169,13;15/2/23;OK;176,55;72,45;2023;02;7;Standard;Northeast;MD;2,23;Feb-2023;;
TXN_494041_20250705;TXN_494041;CUST_0801;In-store;Credit Card;Food;Rice Bag;11;11,77;8,74;0,030;125,59;29,45;0,23;51;0,8;OK;129,47;Discounted;125,59;5/7/25;OK;129,47;33,33;2025;07;27;Standard;West;CA;2,10;Jul-2025;;
TXN_916623_20240926;TXN_916623;CUST_0422;In-store;Cash;Food;Rice Bag;4;11,77;6,79;0,000;47,08;19,92;0,42;69;4,1;OK;47,08;No Discount;47,08;26/9/24;OK;47,08;19,92;2024;09;39;Platinum;South;GA;1,67;Sep-2024;;
TXN_426283_20230708;TXN_426283;CUST_0521;In-store;Cash;Food;Pasta Pack;8;10,58;7,14;0,000;84,64;27,52;0,33;21;8,2;OK;84,64;No Discount;84,64;8/7/23;OK;84,64;27,52;2023;07;27;Gold;Northeast;NY;1,93;Jul-2023;;
TXN_533713_20241021;TXN_533713;CUST_0050;In-store;Cash;Food;Cooking Oil Bottle;12;3,88;3,49;0,000;46,56;4,68;0,10;65;7,6;OK;46,56;No Discount;46,56;21/10/24;OK;46,56;4,68;2024;10;43;Gold;South;TX;1,67;Oct-2024;;
TXN_198583_20240705;TXN_198583;CUST_0607;In-store;Credit Card;Food;Rice Bag;5;11,77;8,47;0,000;58,85;16,50;0,28;53;8,9;OK;58,85;No Discount;58,85;5/7/24;OK;58,85;16,50;2024;07;27;Standard;West;CA;1,77;Jul-2024;;
TXN_805214_20240211;TXN_805214;CUST_0032;In-store;Credit Card;Food;Cooking Oil Bottle;20;3,88;3,02;0,000;77,60;17,20;0,22;45;5,5;OK;77,60;No Discount;77,60;11/2/24;OK;77,60;17,20;2024;02;7;Standard;South;FL;1,89;Feb-2024;;
TXN_115890_20240506;TXN_115890;CUST_0041;In-store;Cash;Food;Pasta Pack;7;10,58;7,13;0,000;74,06;24,15;0,33;21;9,1;OK;74,06;No Discount;74,06;6/5/24;OK;74,06;24,15;2024;05;19;Standard;South;TX;1,87;May-2024;;
TXN_153219_20240713;TXN_153219;CUST_0919;Online;Credit Card;Food;Rice Bag;10;11,77;10,05;0,039;113,11;12,61;0,11;62;5,7;OK;117,70;Discounted;113,11;13/7/24;OK;117,70;17,20;2024;07;28;Gold;South;TX;2,05;Jul-2024;;
TXN_823294_20240615;TXN_823294;CUST_0727;In-store;Cash;Food;Cereal Box;10;7,51;4,49;0,000;75,10;30,20;0,40;56;0,4;OK;75,10;No Discount;75,10;15/6/24;OK;75,10;30,20;2024;06;24;Standard;Northeast;PA;1,88;Jun-2024;;
TXN_847912_20230616;TXN_847912;CUST_0884;In-store;Cash;Food;Canned Beans;47;11,83;7,56;0,060;522,65;167,33;0,32;36;6,0;OK;556,01;Discounted;522,65;16/6/23;OK;556,01;200,69;2023;06;24;Standard;West;CA;2,72;Jun-2023;;
TXN_822669_20230525;TXN_822669;CUST_0298;In-store;Credit Card;Food;Rice Bag;12;11,77;9,29;0,044;135,03;23,55;0,17;61;9,3;OK;141,24;Discounted;135,03;25/5/23;OK;141,24;29,76;2023;05;21;Standard;South;TX;2,13;May-2023;;
TXN_138584_20250712;TXN_138584;CUST_0912;In-store;Cash;Food;Rice Bag;12;11,77;9,36;0,045;134,88;22,56;0,17;32;1,5;OK;141,24;Discounted;134,88;12/7/25;OK;141,24;28,92;2025;07;28;Standard;West;OR;2,13;Jul-2025;;
TXN_358837_20241102;TXN_358837;CUST_0917;In-store;Digital Wallet;Food;Cereal Box;7;7,51;6,12;0,000;52,57;9,73;0,19;64;7,7;OK;52,57;No Discount;52,57;2/11/24;OK;52,57;9,73;2024;11;44;Standard;Eastern Canada;ON;1,72;Nov-2024;;
TXN_335865_20241217;TXN_335865;CUST_0959;Online;Credit Card;Food;Pasta Pack;22;10,58;9,07;0,045;222,29;22,75;0,10;59;2,2;OK;232,76;Discounted;222,29;17/12/24;OK;232,76;33,22;2024;12;51;Standard;Midwest;OH;2,35;Dec-2024;;
TXN_781602_20230312;TXN_781602;CUST_0076;In-store;Credit Card;Food;Canned Beans;6;11,83;8,82;0,000;70,98;18,06;0,25;53;0,9;OK;70,98;No Discount;70,98;12/3/23;OK;70,98;18,06;2023;03;11;Standard;Midwest;OH;1,85;Mar-2023;;
TXN_341638_20250522;TXN_341638;CUST_0454;In-store;Digital Wallet;Food;Pasta Pack;9;10,58;8,47;0,000;95,22;18,99;0,20;62;7,9;OK;95,22;No Discount;95,22;22/5/25;OK;95,22;18,99;2025;05;21;Platinum;South;FL;1,98;May-2025;;
TXN_843307_20250409;TXN_843307;CUST_0910;Online;Credit Card;Food;Cereal Box;16;7,51;4,58;0,049;114,27;40,99;0,36;64;3,3;OK;120,16;Discounted;114,27;9/4/25;OK;120,16;46,88;2025;04;15;Standard;Northeast;NY;2,06;Apr-2025;;
TXN_200339_20250716;TXN_200339;CUST_0598;In-store;Cash;Food;Rice Bag;17;11,77;6,29;0,042;191,69;84,76;0,44;51;9,8;OK;200,09;Discounted;191,69;16/7/25;OK;200,09;93,16;2025;07;29;Standard;Midwest;IL;2,28;Jul-2025;;
TXN_744970_20240927;TXN_744970;CUST_0479;In-store;Digital Wallet;Food;Canned Beans;15;11,83;10,58;0,047;169,11;10,41;0,06;33;0,7;OK;177,45;Discounted;169,11;27/9/24;OK;177,45;18,75;2024;09;39;Standard;South;TX;2,23;Sep-2024;;
TXN_660342_20240805;TXN_660342;CUST_0616;Online;Credit Card;Food;Pasta Pack;19;10,58;8,93;0,046;191,77;22,10;0,12;58;6,0;OK;201,02;Discounted;191,77;5/8/24;OK;201,02;31,35;2024;08;32;Gold;West;CA;2,28;Aug-2024;;
TXN_410477_20240509;TXN_410477;CUST_0943;In-store;Cash;Food;Rice Bag;51;11,77;9,27;0,070;558,25;85,48;0,15;45;8,0;OK;600,27;Discounted;558,25;9/5/24;OK;600,27;127,50;2024;05;19;Standard;Midwest;OH;2,75;May-2024;;
TXN_951031_20240118;TXN_951031;CUST_0426;In-store;Cash;Food;Cooking Oil Bottle;35;3,88;2,08;0,050;129,01;56,21;0,44;53;6,8;OK;135,80;Discounted;129,01;18/1/24;OK;135,80;63,00;2024;01;3;Gold;Northeast;MD;2,11;Jan-2024;;
TXN_455432_20250605;TXN_455432;CUST_0668;Online;Digital Wallet;Food;Cereal Box;9;7,51;4,69;0,000;67,59;25,38;0,38;62;9,5;OK;67,59;No Discount;67,59;5/6/25;OK;67,59;25,38;2025;06;23;Standard;South;TX;1,83;Jun-2025;;
TXN_433540_20240712;TXN_433540;CUST_0965;In-store;Credit Card;Food;Pasta Pack;4;10,58;7,16;0,000;42,32;13,68;0,32;23;7,4;OK;42,32;No Discount;42,32;12/7/24;OK;42,32;13,68;2024;07;28;Standard;West;OR;1,63;Jul-2024;;
TXN_692688_20230612;TXN_692688;CUST_0666;In-store;Cash;Food;Cooking Oil Bottle;9;3,88;2,16;0,000;34,92;15,48;0,44;58;7,6;OK;34,92;No Discount;34,92;12/6/23;OK;34,92;15,48;2023;06;24;Standard;South;FL;1,54;Jun-2023;;
TXN_743911_20231209;TXN_743911;CUST_0436;Online;Credit Card;Food;Pasta Pack;22;10,58;6,83;0,039;223,68;73,42;0,33;48;5,4;OK;232,76;Discounted;223,68;9/12/23;OK;232,76;82,50;2023;12;49;Standard;South;OK;2,35;Dec-2023;;
TXN_665949_20250214;TXN_665949;CUST_0091;In-store;Credit Card;Food;Pasta Pack;10;10,58;5,32;0,049;100,62;47,42;0,47;59;8,3;OK;105,80;Discounted;100,62;14/2/25;OK;105,80;52,60;2025;02;7;Standard;South;NC;2,00;Feb-2025;;
TXN_101363_20240512;TXN_101363;CUST_0989;Online;Credit Card;Food;Cooking Oil Bottle;4;3,88;2,16;0,000;15,52;6,88;0,44;42;4,2;OK;15,52;No Discount;15,52;12/5/24;OK;15,52;6,88;2024;05;20;Standard;West;CO;1,19;May-2024;;
TXN_759678_20250714;TXN_759678;CUST_0848;In-store;Cash;Food;Cereal Box;21;7,51;4,68;0,030;152,98;54,70;0,36;32;4,5;OK;157,71;Discounted;152,98;14/7/25;OK;157,71;59,43;2025;07;29;Standard;West;CA;2,18;Jul-2025;;
TXN_553702_20240720;TXN_553702;CUST_0184;Online;Credit Card;Food;Cereal Box;15;7,51;5,66;0,043;107,81;22,91;0,21;39;3,5;OK;112,65;Discounted;107,81;20/7/24;OK;112,65;27,75;2024;07;29;Standard;West;CA;2,03;Jul-2024;;
TXN_556932_20231003;TXN_556932;CUST_0986;In-store;Credit Card;Food;Cooking Oil Bottle;20;3,88;3,07;0,000;77,60;16,20;0,21;30;0,4;OK;77,60;No Discount;77,60;3/10/23;OK;77,60;16,20;2023;10;40;Platinum;South;NC;1,89;Oct-2023;;
TXN_582542_20240407;TXN_582542;CUST_0008;In-store;Digital Wallet;Food;Cereal Box;14;7,51;4,75;0,049;99,99;33,49;0,33;23;1,2;OK;105,14;Discounted;99,99;7/4/24;OK;105,14;38,64;2024;04;15;Standard;West;OR;2,00;Apr-2024;;
TXN_122574_20231227;TXN_122574;CUST_0203;Online;Credit Card;Food;Canned Beans;29;11,83;9,46;0,037;330,38;56,04;0,17;42;0,6;OK;343,07;Discounted;330,38;27/12/23;OK;343,07;68,73;2023;12;52;Standard;Midwest;OH;2,52;Dec-2023;;
TXN_912316_20231121;TXN_912316;CUST_0259;In-store;Cash;Food;Canned Beans;12;11,83;7,08;0,037;136,71;51,75;0,38;64;4,7;OK;141,96;Discounted;136,71;21/11/23;OK;141,96;57,00;2023;11;47;Platinum;Eastern Canada;QC;2,14;Nov-2023;;
TXN_877872_20240704;TXN_877872;CUST_0834;In-store;Credit Card;Food;Rice Bag;23;11,77;9,63;0,039;260,15;38,66;0,15;59;7,7;OK;270,71;Discounted;260,15;4/7/24;OK;270,71;49,22;2024;07;27;Gold;Northeast;DC;2,42;Jul-2024;;
TXN_595703_20240902;TXN_595703;CUST_0385;In-store;Credit Card;Food;Cooking Oil Bottle;6;3,88;3,39;0,000;23,28;2,94;0,13;34;6,6;OK;23,28;No Discount;23,28;2/9/24;OK;23,28;2,94;2024;09;36;Gold;Midwest;IN;1,37;Sep-2024;;
